timestamp,env_name,repetition,read_par,deser_par,comp_par,send_par,rcv_par,decomp_par,ser_par,write_par,buffer_size,server_buffpool_size,client_buffpool_size,format,compression_lib,skip_ser,skip_deser,time,data_size
1757580875,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,snappy,0,0,13.347692,3377444358
1757580906,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,32,81920,81920,1,zstd,0,0,23.82341,4562645049
1757580935,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,64,81920,81920,1,zstd,0,0,20.753742,3839609320
1757580961,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,128,81920,81920,1,zstd,0,0,19.008932,3468174376
1757580987,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,256,81920,81920,1,zstd,0,0,18.680406,3208286151
1757581012,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,512,81920,81920,1,zstd,0,0,17.466824,3216492736
1757581037,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,1024,81920,81920,1,zstd,0,0,17.446655,3162383694
1757581062,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,2048,81920,81920,1,zstd,0,0,17.373372,3135608439
1757581092,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,32,81920,81920,2,zstd,0,0,21.762274,4193420676
1757581118,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,64,81920,81920,2,zstd,0,0,18.496161,3421084920
1757581142,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,128,81920,81920,2,zstd,0,0,17.013065,3012740709
1757581165,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,256,81920,81920,2,zstd,0,0,15.677373,2690267486
1757581187,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,512,81920,81920,2,zstd,0,0,14.561878,2542183861
1757581209,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,zstd,0,0,14.441686,2407685735
1757581231,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,zstd,0,0,14.377335,2323882715
