timestamp,env_name,repetition,read_par,deser_par,comp_par,send_par,rcv_par,decomp_par,ser_par,write_par,buffer_size,server_buffpool_size,client_buffpool_size,format,compression_lib,skip_ser,skip_deser,time,data_size
1756114121,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,1,zstd,0,0,324.482608,3207817093
1756114448,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,zstd,0,0,319.430078,3154170899
1756114772,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,zstd,0,0,316.405358,3127394755
1756115202,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,2,zstd,0,0,422.724873,4168075605
1756115555,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,2,zstd,0,0,345.568914,3413137516
1756115868,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,2,zstd,0,0,305.026914,3004605541
1756116147,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,2,zstd,0,0,271.666108,2683768583
1756116412,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,2,zstd,0,0,257.520855,2536831331
1756116663,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,zstd,0,0,243.461771,2401391754
1756116906,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,zstd,0,0,235.419582,2317710751
1756117296,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,1,nocomp,0,0,381.813809,3789926086
1756117665,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,1,nocomp,0,0,361.562953,3595736274
1756118024,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,1,nocomp,0,0,352.441349,3498355664
1756118379,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,1,nocomp,0,0,347.387513,3449936670
1756118730,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,1,nocomp,0,0,344.380425,3425737058
1756119081,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,nocomp,0,0,343.372712,3413638884
1756119431,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,nocomp,0,0,343.373818,3407571568
1756119820,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,2,nocomp,0,0,381.806993,3789847465
1756120188,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,2,nocomp,0,0,361.551922,3595739593
1756120548,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,2,nocomp,0,0,352.461409,3498462080
1756120902,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,2,nocomp,0,0,347.403062,3450166605
1756121254,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,2,nocomp,0,0,344.359873,3426248495
1756121604,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,nocomp,0,0,343.382189,3414702789
1756121954,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,nocomp,0,0,343.360725,3409221148
1756122054,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,1,lz4,0,0,92.745384,905742227
1756122131,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,1,lz4,0,0,69.566902,680730540
1756122195,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,1,lz4,0,0,57.419149,554456187
1756122253,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,1,lz4,0,0,51.373071,499111980
1756122310,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,1,lz4,0,0,49.328438,471708250
1756122364,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,lz4,0,0,47.338331,457732767
1756122417,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,lz4,0,0,46.335138,450793293
1756122519,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,2,lz4,0,0,94.779594,931014613
1756122599,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,2,lz4,0,0,72.526528,711241840
1756122666,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,2,lz4,0,0,60.407134,592226447
1756122729,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,2,lz4,0,0,56.362197,536267293
1756122789,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,2,lz4,0,0,52.334353,508761610
1756122847,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,lz4,0,0,51.337209,498179983
1756122905,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,lz4,0,0,51.329081,495778932
1756123004,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,1,lzo,0,0,91.802604,896673738
1756123085,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,1,lzo,0,0,73.548241,701269892
1756123152,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,1,lzo,0,0,60.428256,591055763
1756123216,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,1,lzo,0,0,56.362738,542157092
1756123279,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,1,lzo,0,0,56.330025,515527684
1756123338,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,lzo,0,0,52.325139,502833419
1756123397,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,lzo,0,0,51.342114,495886055
1756123496,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,2,lzo,0,0,92.769034,906898299
1756123575,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,2,lzo,0,0,71.509954,690001305
1756123643,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,2,lzo,0,0,60.405342,581515244
1756123709,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,2,lzo,0,0,59.38643,529379863
1756123769,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,2,lzo,0,0,53.352923,504208812
1756123828,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,lzo,0,0,51.396517,492794251
1756123885,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,lzo,0,0,50.326913,489665384
1756123987,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,1,snappy,0,0,94.768955,928991837
1756124066,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,1,snappy,0,0,72.559422,703622535
1756124136,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,1,snappy,0,0,62.433739,606057927
1756124200,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,1,snappy,0,0,57.378796,557456995
1756124263,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,1,snappy,0,0,55.340493,533372390
1756124323,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,snappy,0,0,53.337274,521239299
1756124383,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,snappy,0,0,53.34712,515179442
1756124487,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,2,snappy,0,0,96.763193,943537908
1756124567,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,2,snappy,0,0,73.539782,722566910
1756124637,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,2,snappy,0,0,62.409328,612537453
1756124701,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,2,snappy,0,0,57.357223,557226498
1756124764,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,2,snappy,0,0,55.327046,541899437
1756124825,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,snappy,0,0,54.350268,531282714
1756124886,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,snappy,0,0,54.336814,528403719
1756124973,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,1,zstd,0,0,80.01444,735772424
1756125050,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,1,zstd,0,0,69.632374,512899388
1756125113,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,1,zstd,0,0,55.525413,398595592
1756125170,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,1,zstd,0,0,50.424899,341974059
1756125222,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,1,zstd,0,0,45.344703,314191267
1756125273,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,zstd,0,0,43.351392,299822073
1756125320,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,zstd,0,0,40.336968,292590967
1756125418,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,2,zstd,0,0,91.017683,746822328
1756125501,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,2,zstd,0,0,75.67364,525097226
1756125568,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,2,zstd,0,0,60.493713,413043198
1756125636,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,2,zstd,0,0,60.402,353435573
1756125692,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,2,zstd,0,0,49.385945,321750030
1756125745,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,zstd,0,0,45.367619,304032933
1756125794,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,zstd,0,0,42.3377,291071465
